,word,label,sentence_id
21216,lecture,O,1021
21217,we,O,1021
21218,deliver,O,1021
21219,Over,O,1021
21220,the,O,1021
21221,past,O,1021
21222,two,O,1021
21223,years,O,1022
21224,we,O,1022
21225,have,O,1022
21226,gone,O,1022
21227,from,O,1022
21228,having,O,1022
21229,audiences,O,1022
21230,with,O,1022
21231,no,O,1022
21232,hands,O,1022
21233,raised,O,1022
21234,to,O,1022
21235,now,O,1022
21236,having,O,1023
21237,audiences,O,1023
21238,with,O,1023
21239,upwards,O,1023
21240,of,O,1023
21241,20,O,1023
21242,percent,O,1023
21243,of,O,1023
21244,the,O,1023
21245,attendees,O,1023
21246,raising,O,1024
21247,their,O,1024
21248,hands,O,1024
21249,While,O,1024
21250,a,O,1024
21251,number,O,1024
21252,of,O,1024
21253,clinical,O,1024
21254,trials,O,1025
21255,are,O,1025
21256,still,O,1025
21257,ongoing,O,1025
21258,evidence,O,1025
21259,continues,O,1025
21260,to,O,1025
21261,mount,O,1025
21262,regarding,O,1025
21263,the,O,1025
21264,effectiveness,O,1025
21265,and,O,1026
21266,safety,O,1026
21267,of,O,1026
21268,soft,B-TREATMENT,1026
21269,contact,I-TREATMENT,1026
21270,lens,I-TREATMENT,1026
21271,CL,I-TREATMENT,1026
21272,#NAME?,O,1026
21273,myopia,B-NAME_OF_DISEASE,1026
21274,management,O,1026
21275,and,O,1026
21276,because,O,1026
21277,of,O,1026
21278,this,O,1026
21279,we,O,1026
21280,expect,O,1026
21281,the,O,1026
21282,number,O,1026
21283,of,O,1026
21284,eye,O,1026
21285,care,O,1026
21286,providers,O,1026
21287,prescribing,O,1026
21288,myopia,B-NAME_OF_DISEASE,1026
21289,management,O,1026
21290,to,O,1026
21291,increase,O,1026
21292,Myopia,B-NAME_OF_DISEASE,1026
21293,is,O,1026
21294,a,O,1027
21295,complex,O,1027
21296,trait,O,1027
21297,influenced,O,1027
21298,by,O,1027
21299,a,O,1027
21300,number,O,1027
21301,of,O,1027
21302,environmental,B-CAUSE_OF_DISEASE,1027
21303,and,I-CAUSE_OF_DISEASE,1027
21304,genetic,I-CAUSE_OF_DISEASE,1027
21305,factors,I-CAUSE_OF_DISEASE,1027
21306,and,O,1027
21307,the,O,1027
21308,mechanisms,O,1027
21309,underlying,O,1027
21310,onset,O,1027
21311,and,O,1027
21312,progression,O,1027
21313,are,O,1027
21314,not,O,1027
21315,fully,O,1027
21316,understood,O,1027
21317,Although,O,1027
21318,there,O,1027
21319,is,O,1027
21320,a,O,1027
21321,great,O,1028
21322,deal,O,1028
21323,to,O,1028
21324,learn,O,1028
21325,about,O,1028
21326,the,O,1028
21327,mechanisms,O,1028
21328,of,O,1028
21329,myopia,B-NAME_OF_DISEASE,1028
21330,and,O,1028
21331,why,O,1028
21332,individuals,O,1028
21333,respond,O,1028
21334,differently,O,1028
21335,to,O,1028
21336,different,O,1028
21337,stimuli,O,1028
21338,and,O,1028
21339,treatments,O,1028
21340,some,O,1028
21341,behavioral,O,1028
21342,pharmaceutical,O,1028
21343,and,O,1028
21344,optical,O,1029
21345,strategies,O,1029
21346,already,O,1029
21347,show,O,1029
21348,promise,O,1029
21349,in,O,1029
21350,clinical,O,1029
21351,trials,O,1029
21352,in,O,1029
21353,combating,O,1029
21354,myopia-many,O,1029
21355,of,O,1029
21356,which,O,1029
21357,can,O,1029
21358,be,O,1029
21359,incorporated,O,1029
21360,into,O,1029
21361,current,O,1029
21362,day,O,1029
21363,practice,O,1029
21364,Contact,B-TREATMENT,1030
21365,lenses,I-TREATMENT,1030
21366,used,I-TREATMENT,1030
21367,for,I-TREATMENT,1030
21368,myopia,I-TREATMENT,1030
21369,control,I-TREATMENT,1030
21370,can,O,1030
21371,be,O,1030
21372,either,O,1030
21373,bifocal,B-TREATMENT,1030
21374,or,I-TREATMENT,1030
21375,multifocal,I-TREATMENT,1030
21376,soft,I-TREATMENT,1030
21377,contact,I-TREATMENT,1030
21378,lenses,I-TREATMENT,1030
21379,as,O,1030
21380,well,O,1030
21381,as,O,1030
21382,the,B-TREATMENT,1030
21383,rigid,I-TREATMENT,1030
21384,contact,I-TREATMENT,1030
21385,lens,I-TREATMENT,1030
21386,designs,O,1030
21387,used,O,1031
21388,in,O,1031
21389,orthokeratology,B-TREATMENT,1031
21390,Investigators,O,1031
21391,have,O,1031
21392,proposed,O,1031
21393,several,O,1031
21394,mechanisms,O,1031
21395,to,O,1031
21396,explain,O,1031
21397,their,O,1031
21398,myopia,B-NAME_OF_DISEASE,1031
21399,control,O,1031
21400,effect,O,1031
21401,including,O,1031
21402,contact,O,1031
21403,lenses,O,1031
21404,correct,O,1031
21405,or,O,1031
21406,reduce,O,1031
21407,accommodative,O,1032
21408,lag,O,1032
21409,which,O,1032
21410,is,O,1032
21411,considered,O,1032
21412,a,O,1032
21413,stimulus,O,1032
21414,for,O,1032
21415,eye,O,1032
21416,elongation,O,1032
21417,they,O,1032
21418,reduce,O,1032
21419,the,O,1032
21420,peripheral,O,1032
21421,retinal,O,1032
21422,defocus,O,1033
21423,which,O,1033
21424,is,O,1033
21425,considered,O,1033
21426,to,O,1033
21427,increase,O,1033
21428,the,O,1033
21429,risk,O,1033
21430,of,O,1033
21431,eye,O,1033
21432,elongation,O,1033
21433,by,O,1033
21434,shifting,O,1033
21435,the,O,1033
21436,image,O,1033
21437,closer,O,1033
21438,to,O,1033
21439,the,B-PART_OF_THE_EYES,1034
21440,retina,I-PART_OF_THE_EYES,1034
21441,and,O,1034
21442,the,O,1034
21443,lenses,O,1034
21444,impose,O,1034
21445,myopic,O,1034
21446,defocus,O,1034
21447,across,O,1034
21448,areas,O,1034
21449,of,O,1034
21450,the,B-PART_OF_THE_EYES,1035
21451,retina,I-PART_OF_THE_EYES,1035
21452,which,O,1035
21453,is,O,1035
21454,considered,O,1035
21455,to,O,1035
21456,inhibit,O,1035
21457,eye,O,1035
21458,growth,O,1035
21459,Myopia,B-NAME_OF_DISEASE,1035
21460,is,O,1035
21461,a,O,1035
21462,nearly,O,1035
21463,silent,O,1035
21464,public,O,1036
21465,health,O,1036
21466,crisis,O,1036
21467,growing,O,1036
21468,in,O,1036
21469,prevalence,O,1036
21470,worldwide,O,1036
21471,year,O,1036
21472,upon,O,1036
21473,year,O,1036
21474,Preventing,O,1036
21475,high,B-NAME_OF_DISEASE,1036
21476,myopia,I-NAME_OF_DISEASE,1036
21477,with,O,1036
21478,myopia,B-NAME_OF_DISEASE,1037
21479,management,O,1037
21480,is,O,1037
21481,becoming,O,1037
21482,the,O,1037
21483,standard,O,1037
21484,of,O,1037
21485,care,O,1037
21486,for,O,1037
21487,children,O,1037
21488,and,O,1037
21489,adolescents,O,1037
21490,discovered,O,1037
21491,to,O,1037
21492,have,O,1037
21493,myopia,B-NAME_OF_DISEASE,1037
21494,Center-distance,B-TREATMENT,1037
21495,MF,I-TREATMENT,1037
21496,contact,I-TREATMENT,1037
21497,lenses,I-TREATMENT,1037
21498,including,O,1037
21499,soft,B-TREATMENT,1037
21500,lenses,I-TREATMENT,1037
21501,and,O,1037
21502,GP,B-TREATMENT,1037
21503,lenses,I-TREATMENT,1037
21504,can,O,1037
21505,provide,O,1037
21506,myopia,B-NAME_OF_DISEASE,1037
21507,control,O,1037
21508,in,O,1038
21509,children,O,1038
21510,Similar,O,1038
21511,to,O,1038
21512,daily,B-TREATMENT,1038
21513,wear,I-TREATMENT,1038
21514,contact,I-TREATMENT,1038
21515,lenses,I-TREATMENT,1038
21516,ortho-k,B-TREATMENT,1038
21517,lenses,I-TREATMENT,1038
21518,are,O,1038
21519,also,O,1038
21520,capable,O,1038
21521,of,O,1038
21522,generating,O,1039
21523,the,O,1039
21524,retinal,O,1039
21525,defocus,O,1039
21526,stimulus,O,1039
21527,that,O,1039
21528,retards,O,1039
21529,myopia,B-NAME_OF_DISEASE,1039
21530,progression,O,1039
21531,Atropine,B-NAME_OF_DRUG,1039
21532,by,O,1039
21533,itself,O,1039
21534,or,O,1039
21535,potentially,O,1039
21536,in,O,1039
21537,combination,O,1039
21538,with,O,1039
21539,myopia,B-TREATMENT,1039
21540,control,I-TREATMENT,1039
21541,contact,I-TREATMENT,1039
21542,lenses,I-TREATMENT,1039
21543,may,O,1039
21544,also,O,1039
21545,be,O,1040
21546,efficacious,O,1040
21547,With,O,1040
21548,so,O,1040
21549,many,O,1040
21550,options,O,1040
21551,already,O,1040
21552,available,O,1040
21553,and,O,1040
21554,more,O,1040
21555,forthcoming,O,1040
21556,it,O,1041
21557,is,O,1041
21558,incumbent,O,1041
21559,upon,O,1041
21560,eyecare,O,1041
21561,practitioners,O,1041
21562,to,O,1041
21563,offer,O,1041
21564,these,O,1041
21565,treatment,O,1041
21566,options,O,1041
21567,to,O,1041
21568,children,O,1041
21569,whom,O,1041
21570,they,O,1041
21571,have,O,1041
21572,diagnosed,O,1041
21573,with,O,1041
21574,myopia,B-NAME_OF_DISEASE,1042
21575,Doing,O,1042
21576,so,O,1042
21577,is,O,1042
21578,likely,O,1042
21579,to,O,1042
21580,improve,O,1042
21581,their,O,1042
21582,quality,O,1042
21583,of,O,1042
21584,life,O,1042
21585,and,O,1042
21586,also,O,1042
21587,decreases,O,1042
21588,their,O,1042
21589,likelihood,O,1042
21590,of,O,1042
21591,developing,O,1042
21592,detrimental,O,1042
21593,visual,O,1042
21594,complications,O,1042
21595,decades,O,1042
21596,in,O,1042
21597,advance,O,1042
21598,Myopia,B-NAME_OF_DISEASE,1042
21599,is,O,1042
21600,the,O,1042
21601,most,O,1042
21602,common,O,1042
21603,refractive,B-NAME_OF_DISEASE,1042
21604,error,I-NAME_OF_DISEASE,1043
21605,affecting,O,1043
21606,30%,O,1043
21607,of,O,1043
21608,adolescents,O,1043
21609,and,O,1043
21610,young,O,1043
21611,adults,O,1043
21612,worldwide,O,1043
21613,between,O,1043
21614,2000,O,1043
21615,and,O,1043
21616,2050,O,1043
21617,myopia,B-NAME_OF_DISEASE,1043
21618,s,O,1043
21619,worldwide,O,1043
21620,prevalence,O,1044
21621,is,O,1044
21622,projected,O,1044
21623,to,O,1044
21624,increase,O,1044
21625,from,O,1044
21626,23%,O,1044
21627,to,O,1044
21628,54%,O,1044
21629,The,O,1044
21630,prevalence,O,1044
21631,of,O,1044
21632,high,B-NAME_OF_DISEASE,1044
21633,myopia,I-NAME_OF_DISEASE,1044
21634,is,O,1044
21635,expected,O,1044
21636,to,O,1044
21637,increase,O,1044
21638,from,O,1044
21639,3%,O,1044
21640,to,O,1045
21641,10%,O,1045
21642,Higher,O,1045
21643,increases,O,1045
21644,in,O,1045
21645,prevalence,O,1045
21646,are,O,1045
21647,found,O,1045
21648,among,O,1045
21649,East,O,1045
21650,Asian,O,1045
21651,populations,O,1045
21652,Myopia,B-NAME_OF_DISEASE,1045
21653,is,O,1045
21654,an,O,1045
21655,abnormal,O,1045
21656,process,O,1045
21657,that,O,1045
21658,disrupts,O,1045
21659,emmetropization,O,1045
21660,Longer,O,1045
21661,axial,O,1045
21662,length,O,1045
21663,in,O,1046
21664,myopic,O,1046
21665,eyes,O,1046
21666,especially,O,1046
21667,in,O,1046
21668,high,O,1046
21669,myopes,O,1046
21670,-6,O,1046
21671,or,O,1046
21672,greater,O,1046
21673,or,O,1046
21674,axial,O,1046
21675,length,O,1046
21676,of,O,1046
21677,26mm,O,1046
21678,or,O,1046
21679,greater,O,1046
21680,increases,O,1046
21681,the,O,1046
21682,risk,O,1046
21683,for,O,1046
21684,developing,O,1046
21685,sight-threatening,O,1046
21686,complications,O,1046
21687,such,O,1047
21688,as,O,1047
21689,chorioretinal,B-NAME_OF_DISEASE,1047
21690,atrophy,I-NAME_OF_DISEASE,1047
21691,foveoschisis,B-NAME_OF_DISEASE,1047
21692,rhegmatogenous,B-NAME_OF_DISEASE,1047
21693,retinal,I-NAME_OF_DISEASE,1047
21694,detachment,I-NAME_OF_DISEASE,1047
21695,myopic,B-NAME_OF_DISEASE,1047
21696,maculopathy,I-NAME_OF_DISEASE,1047
21697,glaucoma,B-NAME_OF_DISEASE,1047
21698,and,O,1047
21699,cataract,B-NAME_OF_DISEASE,1047
21700,Progressive,O,1047
21701,myopia,B-NAME_OF_DISEASE,1047
21702,is,O,1047
21703,a,O,1047
21704,serious,O,1048
21705,ocular,O,1048
21706,condition,O,1048
21707,and,O,1048
21708,the,O,1048
21709,younger,O,1048
21710,that,O,1048
21711,children,O,1048
21712,are,O,1048
21713,when,O,1048
21714,diagnosed,O,1048
21715,with,O,1048
21716,myopia,B-NAME_OF_DISEASE,1048
21717,the,O,1049
21718,greater,O,1049
21719,the,O,1049
21720,risk,O,1049
21721,they,O,1049
21722,have,O,1049
21723,for,O,1049
21724,developing,O,1049
21725,high,B-NAME_OF_DISEASE,1049
21726,myopia,I-NAME_OF_DISEASE,1049
21727,The,O,1049
21728,burden,O,1050
21729,associated,O,1050
21730,with,O,1050
21731,visual,B-NAME_OF_DISEASE,1050
21732,impairment,I-NAME_OF_DISEASE,1050
21733,from,O,1050
21734,myopia,B-NAME_OF_DISEASE,1050
21735,complications,O,1050
21736,elevates,O,1050
21737,the,O,1050
21738,need,O,1050
21739,to,O,1050
21740,implement,O,1050
21741,myopia,B-NAME_OF_DISEASE,1050
21742,management,O,1050
21743,strategies,O,1050
21744,as,O,1050
21745,soon,O,1050
21746,as,O,1050
21747,possible,O,1050
21748,in,O,1050
21749,children,O,1050
21750,Typical,O,1050
21751,myopia,B-NAME_OF_DISEASE,1050
21752,control,O,1050
21753,strategies,O,1050
21754,include,O,1050
21755,contact,B-TREATMENT,1050
21756,lens,I-TREATMENT,1050
21757,options,O,1050
21758,such,O,1050
21759,as,O,1050
21760,soft,B-TREATMENT,1050
21761,multifocal,I-TREATMENT,1051
21762,MF,I-TREATMENT,1051
21763,lenses,I-TREATMENT,1051
21764,and,O,1051
21765,orthokeratology,B-TREATMENT,1051
21766,ortho-k,I-TREATMENT,1051
21767,and,O,1051
21768,low-dose,B-NAME_OF_DRUG,1051
21769,atropine,I-NAME_OF_DRUG,1051
21770,The,O,1051
21771,following,O,1051
21772,discussion,O,1051
21773,focuses,O,1051
21774,on,O,1051
21775,contact,B-TREATMENT,1051
21776,lens,I-TREATMENT,1051
21777,options,O,1052
21778,including,O,1052
21779,specialty,O,1052
21780,lens,O,1052
21781,options,O,1052
21782,for,O,1052
21783,myopia,B-NAME_OF_DISEASE,1052
21784,control,O,1052
21785,how,O,1052
21786,to,O,1052
21787,fit,O,1052
21788,these,O,1052
21789,lenses,O,1052
21790,and,O,1052
21791,follow-up,O,1052
21792,care,O,1052
21793,CONTACT,B-TREATMENT,1052
21794,LENS,I-TREATMENT,1052
21795,OPTIONS,O,1052
21796,FOR,O,1052
21797,MYOPIA,B-NAME_OF_DISEASE,1052
21798,CONTROL,O,1053
21799,Focusing,B-TREATMENT,1053
21800,light,I-TREATMENT,1053
21801,in,I-TREATMENT,1053
21802,front,I-TREATMENT,1053
21803,of,I-TREATMENT,1054
21804,the,I-TREATMENT,1054
21805,retina,I-TREATMENT,1054
21806,effectively,O,1054
21807,retards,O,1054
21808,axial,O,1054
21809,length,O,1054
21810,growth,O,1054
21811,in,O,1054
21812,humans,O,1054
21813,Contact,B-TREATMENT,1054
21814,lenses,I-TREATMENT,1054
21815,for,I-TREATMENT,1054
21816,myopia,I-TREATMENT,1054
21817,control,I-TREATMENT,1054
21818,function,O,1055
21819,by,O,1055
21820,simultaneously,O,1055
21821,focusing,B-TREATMENT,1055
21822,light,I-TREATMENT,1055
21823,onto-and,I-TREATMENT,1055
21824,in,I-TREATMENT,1055
21825,front,I-TREATMENT,1055
21826,of-the,I-TREATMENT,1055
21827,retina,I-TREATMENT,1055
21828,This,O,1055
21829,provides,O,1055
21830,acute,O,1055
21831,vision,O,1055
21832,for,O,1055
21833,daily,O,1056
21834,activities,O,1056
21835,and,O,1056
21836,also,O,1056
21837,a,O,1056
21838,defocus,O,1056
21839,stimulus,O,1056
21840,that,O,1056
21841,slows,O,1056
21842,axial,O,1056
21843,length,O,1056
21844,growth,O,1056
21845,Reducing,O,1056
21846,myopia,B-NAME_OF_DISEASE,1057
21847,progression,O,1057
21848,by,O,1057
21849,at,O,1057
21850,least,O,1057
21851,40%,O,1057
21852,is,O,1057
21853,considered,O,1057
21854,clinically,O,1057
21855,meaningful,O,1057
21856,On,O,1057
21857,average,O,1057
21858,soft,B-TREATMENT,1057
21859,MF,I-TREATMENT,1057
21860,contact,I-TREATMENT,1057
21861,lenses,I-TREATMENT,1057
21862,with,I-TREATMENT,1057
21863,center-distance-design,I-TREATMENT,1057
21864,optics,I-TREATMENT,1058
21865,slow,O,1058
21866,myopia,B-NAME_OF_DISEASE,1058
21867,progression,O,1058
21868,by,O,1058
21869,46%,O,1058
21870,Corneal,B-TREATMENT,1058
21871,reshaping,I-TREATMENT,1058
21872,with,I-TREATMENT,1058
21873,ortho-k,B-TREATMENT,1058
21874,lenses,I-TREATMENT,1058
21875,likely,O,1058
21876,employs,O,1058
21877,the,O,1058
21878,same,O,1058
21879,mechanism,O,1058
21880,for,O,1059
21881,slowing,O,1059
21882,myopia,B-NAME_OF_DISEASE,1059
21883,progression,O,1059
21884,As,O,1059
21885,an,O,1059
21886,alternative,O,1059
21887,to,O,1059
21888,typical,O,1059
21889,soft,B-TREATMENT,1059
21890,MF,I-TREATMENT,1059
21891,and,O,1059
21892,ortho-k,B-TREATMENT,1059
21893,designs,O,1059
21894,daytime-wear,B-TREATMENT,1059
21895,GP,I-TREATMENT,1059
21896,MF,I-TREATMENT,1059
21897,options,I-TREATMENT,1059
21898,such,I-TREATMENT,1059
21899,as,I-TREATMENT,1060
21900,corneal,I-TREATMENT,1060
21901,and,I-TREATMENT,1060
21902,scleral,I-TREATMENT,1060
21903,GP,I-TREATMENT,1060
21904,MF,I-TREATMENT,1060
21905,and,I-TREATMENT,1060
21906,hybrid,I-TREATMENT,1060
21907,lenses,I-TREATMENT,1060
21908,may,O,1060
21909,be,O,1060
21910,prescribed,O,1060
21911,for,O,1060
21912,myopia,B-NAME_OF_DISEASE,1060
21913,management,O,1060
21914,These,O,1060
21915,alternative,O,1060
21916,lens,O,1060
21917,options,O,1060
21918,may,O,1060
21919,best,O,1060
21920,suit,O,1060
21921,higher,O,1060
21922,amounts,O,1060
21923,of,O,1060
21924,refractive,B-NAME_OF_DISEASE,1060
21925,error,I-NAME_OF_DISEASE,1060
21926,and,O,1060
21927,astigmatism,B-NAME_OF_DISEASE,1060
21928,WHEN,O,1060
21929,AND,O,1060
21930,WHOM,O,1060
21931,TO,O,1060
21932,START,O,1060
21933,FITTING,O,1061
21934,Two,O,1061
21935,crucial,O,1061
21936,questions,O,1061
21937,to,O,1061
21938,consider,O,1061
21939,are,O,1061
21940,the,O,1061
21941,timing,O,1061
21942,of,O,1061
21943,myopia,B-NAME_OF_DISEASE,1061
21944,management,O,1061
21945,implementation,O,1061
21946,and,O,1061
21947,which,O,1061
21948,children,O,1061
21949,to,O,1061
21950,treat,O,1061
21951,Indeed,O,1061
21952,age,O,1061
21953,is,O,1061
21954,the,O,1061
21955,most,O,1061
21956,critical,O,1061
21957,factor,O,1061
21958,that,O,1061
21959,influences,O,1061
21960,myopia,B-NAME_OF_DISEASE,1061
21961,progression,O,1062
21962,The,O,1062
21963,younger,O,1062
21964,that,O,1062
21965,children,O,1062
21966,become,O,1062
21967,myopic,O,1062
21968,the,O,1062
21969,faster,O,1062
21970,myopia,B-NAME_OF_DISEASE,1062
21971,progresses,O,1062
21972,thereby,O,1062
21973,increasing,O,1062
21974,the,O,1062
21975,likelihood,O,1062
21976,of,O,1062
21977,developing,O,1062
21978,high,B-NAME_OF_DISEASE,1062
21979,myopia,I-NAME_OF_DISEASE,1062
21980,For,O,1063
21981,example,O,1063
21982,in,O,1063
21983,the,B-NAME_OF_STUDY,1064
21984,Correction,I-NAME_OF_STUDY,1064
21985,of,I-NAME_OF_STUDY,1064
21986,Myopia,I-NAME_OF_STUDY,1064
21987,Evaluation,I-NAME_OF_STUDY,1064
21988,Trial,I-NAME_OF_STUDY,1064
21989,COMET,I-NAME_OF_STUDY,1064
21990,study,I-NAME_OF_STUDY,1064
21991,children,O,1064
21992,6,O,1064
21993,or,O,1064
21994,7,O,1064
21995,years,O,1064
21996,old,O,1064
21997,progressed,O,1064
21998,twice,O,1064
21999,as,O,1064
22000,fast,O,1064
22001,as,O,1064
22002,the,O,1064
22003,children,O,1064
22004,who,O,1065
22005,were,O,1065
22006,11,O,1065
22007,years,O,1065
22008,of,O,1065
22009,age,O,1065
22010,Children,O,1065
22011,from,O,1065
22012,East,O,1065
22013,Asian,O,1065
22014,countries,O,1065
22015,experience,O,1065
22016,a,O,1065
22017,higher,O,1065
22018,rate,O,1065
22019,of,O,1065
22020,myopia,B-NAME_OF_DISEASE,1065
22021,progression,O,1065
22022,compared,O,1065
22023,to,O,1065
22024,Western,O,1065
22025,children,O,1065
22026,However,O,1065
22027,it,O,1065
22028,is,O,1065
22029,less,O,1065
22030,clear,O,1065
22031,whether,O,1065
22032,children,O,1066
22033,of,O,1066
22034,Asian,O,1066
22035,descent,O,1066
22036,in,O,1066
22037,North,B-GPE,1066
22038,America,I-GPE,1066
22039,progress,O,1066
22040,faster,O,1066
22041,compared,O,1066
22042,to,O,1066
22043,their,O,1066
22044,non-Asian,O,1066
22045,counterparts,O,1066
22046,For,O,1066
22047,example,O,1066
22048,the,B-NAME_OF_STUDY,1066
22049,COMET,I-NAME_OF_STUDY,1066
22050,study,I-NAME_OF_STUDY,1066
22051,reported,O,1066
22052,that,O,1066
22053,Asian-American,O,1066
22054,children,O,1066
22055,progressed,O,1066
22056,faster,O,1067
22057,compared,O,1067
22058,to,O,1067
22059,African-American,O,1067
22060,children,O,1067
22061,but,O,1067
22062,no,O,1067
22063,faster,O,1067
22064,than,O,1067
22065,Hispanic,O,1067
22066,and,O,1067
22067,Caucasian,O,1067
22068,children,O,1067
22069,In,O,1067
22070,contrast,O,1067
22071,another,O,1067
22072,study,O,1067
22073,by,O,1067
22074,Cheng,B-PERSON,1067
22075,et,O,1067
22076,al,O,1067
22077,demonstrated,O,1067
22078,an,O,1067
22079,increased,O,1067
22080,rate,O,1067
22081,of,O,1067
22082,axial,O,1067
22083,length,O,1067
22084,progression,O,1067
22085,in,O,1067
22086,Asian-American,O,1067
22087,children,O,1068
22088,consistent,O,1068
22089,with,O,1068
22090,East,O,1068
22091,Asian,O,1068
22092,counterparts,O,1068
22093,Given,O,1068
22094,the,O,1068
22095,available,O,1068
22096,evidence,O,1068
22097,there,O,1068
22098,is,O,1068
22099,a,O,1068
22100,rationale,O,1068
22101,for,O,1068
22102,preferentially,O,1068
22103,initiating,O,1068
22104,myopia,B-NAME_OF_DISEASE,1068
22105,control,O,1068
22106,in,O,1068
22107,ethnically,O,1068
22108,Asian,O,1068
22109,children,O,1068
22110,Parental,B-CAUSE_OF_DISEASE,1068
22111,history,I-CAUSE_OF_DISEASE,1068
22112,of,O,1068
22113,myopia,B-NAME_OF_DISEASE,1068
22114,is,O,1069
22115,also,O,1069
22116,a,O,1069
22117,factor,O,1069
22118,when,O,1069
